index,question_id,question,choices,correct_answer_letter,correct_answer,subject,topic_difficulty,img_type,image_path,num_images,predicted_answer,predicted_answer_letter,is_correct,rationale,hypothesis,alternative_hypotheses,informative,vf_questions,vf_answers,visual_fidelity,support,entail_prob,contrastive,alt_entail_probs,contrastiveness_score,commonsense_plausibility
163,test_Agriculture_92,"<image 1> What issue is the growth and distortion observed on these lychee leaves, caused by the lychee rust mite, more commonly associated with?","['Glasshouse red spider mites', 'Bacterial blight', 'Leaf spot disease', 'Thrips attack', 'Downy mildew', ""Don't know and don't want to guess"", 'Nematode attack', 'Powdery mildew', 'Fusarium wilt', 'Aphid infestation']",E,Downy mildew,Agriculture,Hard,['Photographs'],images/163_img1.jpg,1,,U,0,The growth and distortion observed on these lychee leaves is caused by the lychee rust mite.,"The growth and distortion observed on these lychee leaves, caused by the lychee rust mite, is more commonly associated with nan.","['The growth and distortion observed on these lychee leaves, caused by the lychee rust mite, is more commonly associated with glasshouse red spider mites.', 'The growth and distortion observed on these lychee leaves, caused by the lychee rust mite, is more commonly associated with bacterial blight.', 'The growth and distortion observed on these lychee leaves, caused by the lychee rust mite, is more commonly associated with leaf spot disease.']",0,"['Is there growth observed on the lychee leaves in the image?', 'Is there distortion observed on the lychee leaves in the image?']","['yes', 'yes']",1.0,False,0.0330547504127025,False,"[0.0015570890391245484, 0.0016150744631886482, 0.06383161246776581]",0.3303541597869339,0.4150884449481964
164,test_Psychology_85,"In studies of drug usage, individual physical or psychological characteristics have been used to differentiate users from non-users. This approach, common in ""deviant behavior"" studies, assumes that certain traits of individuals predispose or motivate them to engage in negative behavior. However, some researchers have suggested that drug usage behavior should be instead viewed as interactive social processes, and that the influence of peers should be taken into account. An early study (Study 1) focusing on marijuana users found that socialization is an important aspect in the maintained ""pleasurable"" usage of the drug (regular users). The researcher conducted participant observation and interviews with 50 marijuana users. Respondents who eventually used marijuana regularly were observed to undergo three stages: 1) they learn to smoke it in a way that produces real effects; 2) they learn to recognize the effects and connect them with drug use; and 3) they learn to enjoy the sensation they perceive. Individuals who do not go through the sequence of changes do not end up using marijuana regularly. In a more recent study (Study 2) illustrating the social aspects of drugs, researchers used data from National Longitudinal Study of Adolescent Health (Add Health) to further examine the peer effects of marijuana usage among adolescents grades 7-12. The investigators looked at close friends and classmates. The measure for close friends is ""nominated peers"", which refers to the percentage of friends who used marijuana in the past 30 days and were named by the respondent as friends, and the classmates measure is ""grade-level peers"", which refers to the percentage of peers who used marijuana in the past 30 days in the same grade and school as the respondent. The main results are shown below in Table 1. Table 1: Increase in likelihood of individual marijuana usage (in%), with every 10%increase in nominated peers and grade-level peers <image 1> *The coefficients for both are significant (p-values=0.000). The two groups are not mutually exclusive. According to the above study, which concept is most relevant for explaining sustained marijuana usage?","['Social disorganization theory', 'Antecedent predisposition', 'Symbolic interactionism', 'Social control theory', 'Functionalism', 'Differential association theory', 'Conflict theory', 'Social subjectivity', 'Deviance theory', 'Labeling theory']",C,Symbolic interactionism,Psychology,Easy,['Tables'],images/164_img1.jpg,1,Differential association theory,F,0,Answer: Differential association theory,"According to the above study, differential association theory is the most relevant concept for explaining sustained marijuana usage.","['According to the above study, the concept most relevant for explaining sustained marijuana usage is social disorganization theory.', 'According to the above study, the concept most relevant for explaining sustained marijuana usage is antecedent predisposition.', 'According to the above study, the concept most relevant for explaining sustained marijuana usage is symbolic interactionism.']",0,"['Does the rationale mention that the researcher conducted participant observation and interviews with 50 marijuana users?', 'Does the rationale state that respondents who eventually used marijuana regularly were observed to undergo three stages?', 'Does the rationale describe the three stages as: learning to smoke it in a way that produces real effects, learning to recognize the effects and connect them with drug use, and learning to enjoy the sensation they perceive?', 'Does the rationale mention that individuals who do not go through the sequence of changes do not end up using marijuana regularly?', 'Does the rationale refer to a more recent study (Study 2) that used data from the National Longitudinal Study of Adolescent Health (Add Health)?', 'Does the rationale mention that the investigators looked at close friends and classmates in Study 2?', 'Does the rationale define ""nominated peers"" as the percentage of friends who used marijuana in the past 30 days and were named by the respondent as friends?', 'Does the rationale define ""grade-level peers"" as the percentage of peers who used marijuana in the past 30 days in the same grade and school as the respondent?', 'Does the rationale mention that the coefficients for both nominated peers and grade-level peers are significant with p-values=0.000?']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,True,0.5640984773635864,False,"[0.38676345348358154, 0.5498823523521423, 0.2869678735733032]",0.3155421163449281,0.41325223445892334
165,test_Manage_52,"The Rover 6 is a new custom-designed sports car. An analysis of the task of building the Rover 6 reveals the following list of relevant activities, their immediate predecessors, and their duration: <image 1> What is the critical path?","['A-B-J-K-L-M-R-S-T-U', 'A-B-C-D-E-F-G-H-I-J-K', 'A-B-H-L-M-R-S-T-U', 'A-B-I-J-K-L-M-N-O-P', 'A-B-C-D-E-J-K-L-M-R-S-T-U', 'A-B-C-D-E-F-G-H-I-R-S-T-U', 'A-B-C-D-E-F-J-K-L-M-R-S-T-U', 'A-B-C-D-E-F-G-H-I-J-K-L-M-N-O-P-R-S-T-U', 'A-B-C-Q-R-S-T-U']",A,A-B-J-K-L-M-R-S-T-U,Manage,Medium,['Tables'],images/165_img1.jpg,1,,U,0,A-B-C-D-E-F-G-H-I-J-K-L-M-R-S-T-U,The critical path for building the Rover 6 is nan.,"['The critical path for building the Rover 6, a new custom-designed sports car, is A-B-J-K-L-M-R-S-T-U.', 'The critical path for building the Rover 6, a new custom-designed sports car, is A-B-C-D-E-F-G-H-I-J-K.', 'The critical path for building the Rover 6, a new custom-designed sports car, is A-B-H-L-M-R-S-T-U.']",1,"['Does the sequence A-B-C-D-E-F-G-H-I-J-K-L-M-R-S-T-U appear in the image as a list of activities?', 'Are the activities listed in the sequence A-B-C-D-E-F-G-H-I-J-K-L-M-R-S-T-U shown in the image?']","['no', 'no']",0.0,False,0.1050268113613128,False,"[0.4411914348602295, 0.07139670848846436, 0.4887714385986328]",0.0949277865278431,0.16311083734035492
166,validation_Accounting_18,"During the year, a company purchased raw materials of 77,321 dallors and incurred direct labor costs of 125,900 dallors. Overhead is applied at the rate of 75% of the direct labor cost. These are the inventory balances: <image 1> Compute the cost of materials used in production.","['$76,283', '$80,283', '$74,283', '$78,283', '$72,283', '$79,283', '$77,283', '$75,283', '$73,283', '$81,283']",H,"$75,283",Accounting,Easy,['Tables'],images/166_img1.jpg,1,"$76,283",A,0,"Answer: $76,283","The cost of materials used in production is $76,283.","['The cost of materials used in production is $80,283.', 'The cost of materials used in production is $74,283.', 'The cost of materials used in production is $78,283.']",0,['Could you please provide the rationale so I can assist you better?'],['no'],0.0,True,0.7275885343551636,False,"[0.633863627910614, 0.18624302744865417, 0.11037521809339523]",0.4388164283790126,0.4493092894554138
167,test_History_8,<image 1> The conflict referred to in the image was a result of which of the following developments in the first half of the twentieth century?,"['The start of the Cold War', 'The establishment of the League of Nations', 'The creation of the United Nations', 'The rise of the United States and the Soviet Union as superpowers', 'The end of colonial rule in Africa and Asia', 'The collapse of the land-based Ottoman and Qing empires', 'The global economic crisis caused by the Great Depression', 'The widespread use of nuclear weapons', 'The complete dissolution of European transoceanic empires', 'The spread of communism in Eastern Europe']",G,The global economic crisis caused by the Great Depression,History,Medium,['Poster'],images/167_img1.jpg,1,,U,0,Join a car-sharing club today!,The conflict referred to in the image was a result of nan developments in the first half of the twentieth century.,"['The conflict referred to in the image was a result of the start of the Cold War.', 'The conflict referred to in the image was a result of the establishment of the League of Nations.', 'The conflict referred to in the image was a result of the creation of the United Nations.']",0,"[""I'm sorry, but I can't generate questions based on the provided rationale as it does not contain any explicit details about the image.""]",['yes'],1.0,False,0.0636276677250862,True,"[0.02228618785738945, 0.011772162280976772, 0.01400956604629755]",0.5696524920492592,0.2331078052520752
168,validation_Computer_Science_29,A finite automaton (FA) is an abstract machine that can be used to represent certain forms of computation. <image 1> The above FA identifies which of the following regular expressions?,"['([1-9][0-9]*)|0', '[1-9]*[0-9]', '[1-9]+[0-9]*', '([1-9][0-9]+)|0', '[1-9][0-9]*', '[0-9]+', 'none of the above', '([1-9][0-9])|0']",A,([1-9][0-9]*)|0,Computer_Science,Medium,['Diagrams'],images/168_img1.jpg,1,,U,0,"The above FA identifies which of the following regular expressions?
Choices: ([1-9][0-9]*)|0, [1-9]*[0-9], [1-9]+[0-9]*, ([1-9][0-9]+)|0, [1-9][0-9]*, [0-9]+, none of the above, ([1-9][0-9])|0
Answer: 3",The finite automaton (FA) identifies the regular expression nan.,"['The finite automaton (FA) identifies the regular expressions ([1-9][0-9]*)|0.', 'The finite automaton (FA) identifies the regular expression [1-9]*[0-9].', 'The finite automaton (FA) identifies the regular expression [1-9]+[0-9]*.']",1,"['Does the finite automaton in the image have a start state?', 'Does the finite automaton in the image have any accepting states?', 'Are there transitions in the finite automaton that correspond to digits from 1 to 9?', 'Are there transitions in the finite automaton that correspond to the digit 0?', 'Is there a path in the finite automaton that allows for multiple digits to be accepted after a non-zero digit?']","['yes', 'yes', 'yes', 'yes', 'yes']",1.0,False,0.2232076972723007,False,"[0.7864589095115662, 0.9330047965049744, 0.9803562164306641]",0.0763618160042291,0.2788533866405487
170,validation_Electronics_20,In <image 1>. $v_c = sin 2 \pi T$. Find an expression for i and calculate i at the instants t = 0.,"['$3 \\pi x 10^-5 A$', '$\\pi x 10^-4 A$', '$\\pi x 10^-5 A$', '$6 \\pi x 10^-5 A$', '$7 \\pi x 10^-5 A$', '$8 \\pi x 10^-5 A$', '$9 \\pi x 10^-5 A$', '$4 \\pi x 10^-5 A$', '$5 \\pi x 10^-5 A$', '$2 \\pi x 10^-5 A$']",J,$2 \pi x 10^-5 A$,Electronics,Medium,['Diagrams'],images/170_img1.jpg,1,$3 \pi x 10^-5 A$,A,0,Answer: $3 \pi x 10^-5 A$,"In <image 1>, given that \( v_c = \sin 2 \pi T \), the expression for \( i \) is found to be \( 3 \pi \times 10^{-5} A \) at the instant \( t = 0 \).","['In <image 1>, given that \\( v_c = \\sin 2 \\pi T \\), the expression for \\( i \\) is \\( \\pi \\times 10^{-4} A \\) when calculated at the instant \\( t = 0 \\).', 'In <image 1>, given that \\( v_c = \\sin 2 \\pi T \\), the expression for \\( i \\) is \\( \\pi \\times 10^{-5} A \\) when calculated at the instant \\( t = 0 \\).', 'In <image 1>, where \\( v_c = \\sin 2 \\pi T \\), the expression for \\( i \\) is found to be \\( 6 \\pi \\times 10^{-5} A \\) at the instant \\( t = 0 \\).']",0,['Could you provide more information or a different rationale?'],['no'],0.0,True,0.9586926698684692,False,"[0.07937072962522507, 0.9224124550819397, 0.2223622053861618]",0.4391955076526604,0.4952637553215027
171,test_Electronics_49,"Using superposition and Laplace transform techniques, calculate the voltage vc(t) in <image 1> .","['[(7 / 4)e^{-2t} - e^{-4t} + (1 / 2)t - (1 / 3)] u(t)', '[(5 / 4)e^{-2t} - e^{-3t} + (1 / 2)t - (1 / 4)] u(t)', '[(5 / 4)e^{-2t} - e^{-4t} + (1 / 2)t - (1 / 4)] u(t)', '[(3 / 4)e^{-2t} - e^{-3t} + (1 / 3)t - (1 / 4)] u(t)', '[(1 / 2)e^{-2t} - e^{-4t} + (1 / 2)t - (1 / 4)] u(t)', '[(5 / 4)e^{-2t} - e^{-3t} + (1 / 4)t - (1 / 4)] u(t)', '[(1 / 4)e^{-2t} - e^{-4t} + (1 / 3)t - (1 / 4)] u(t)', '[(5 / 4)e^{-2t} - e^{-4t} + (1 / 2)t - (1 / 5)] u(t)', '[(4 / 4)e^{-2t} - e^{-4t} + (1 / 3)t - (1 / 4)] u(t)', '[(5 / 4)e^{-2t} - e^{-4t} + (1 / 3)t - (1 / 3)] u(t)']",C,[(5 / 4)e^{-2t} - e^{-4t} + (1 / 2)t - (1 / 4)] u(t),Electronics,Hard,['Diagrams'],images/171_img1.jpg,1,,U,0,"Answer: [0.67, 0.58, 0.9, 0.7]","Using superposition and Laplace transform techniques, the voltage vc(t) is nan.","['Using superposition and Laplace transform techniques, the voltage vc(t) is calculated to be [(7 / 4)e^{-2t} - e^{-4t} + (1 / 2)t - (1 / 3)] u(t).', 'Using superposition and Laplace transform techniques, the voltage vc(t) is calculated to be [(5 / 4)e^{-2t} - e^{-3t} + (1 / 2)t - (1 / 4)] u(t).', 'Using superposition and Laplace transform techniques, the voltage vc(t) is calculated as [(5 / 4)e^{-2t} - e^{-4t} + (1 / 2)t - (1 / 4)] u(t).']",0,"[""I'm sorry, but I cannot generate questions based on the provided rationale as it does not contain any explicit details about the image.""]",['yes'],1.0,False,0.0330391488969326,False,"[0.6905590891838074, 0.6800292134284973, 0.6863700151443481]",0.0158082243754263,0.40157902240753174
172,test_Sociology_176,What is the <image 1>?,"[""The intrinsic qualities that define an individual's character and individuality"", 'A theory that uses the concept of gender, class, and race to study and challenge power and inequality', ""The social and psychological processes that shape one's sense of self"", 'Identity is regarded as the result of modeling oneself in response to the expectations of others, not as a produc4 of the unconscious', ""The concept of self that is shaped by the individual's personal experiences and interactions with others."", 'A sense of self that is influenced by cultural and societal norms and expectations', 'Socially deLned expectations that a person in a given social position will follow', ""The development of one's self-concept through interactions with others in a social context"", 'Refers to the process of self development through which we formulate a unique sense of ourselves and our relationship to the world around us', ""The collective cultural values and norms that influence an individual's behavior and self-perception""]",D,"Identity is regarded as the result of modeling oneself in response to the expectations of others, not as a produc4 of the unconscious",Sociology,Medium,['Diagrams'],images/172_img1.jpg,1,,U,0,Social learning theory,The <image 1> is nan.,"[""The <image 1> represents the intrinsic qualities that define an individual's character and individuality."", 'The <image 1> is a theory that uses the concept of gender, class, and race to study and challenge power and inequality.', ""The <image 1> represents the social and psychological processes that shape one's sense of self.""]",1,['Please provide a rationale with specific visual details for me to generate questions.'],['yes'],1.0,False,0.2677909731864929,False,"[0.020792057737708092, 0.018691545352339745, 0.5141563415527344]",0.3260054709094236,0.20090563595294952
173,test_Electronics_207,Find the output y[n] of the system shown in <image 1> if x[n] = u[n].,"['(2n + 1) \\delta[n]', '(3n + 1) u[n]', '(5n + 4) u[n]', '(4n + 2) \\delta[n]', '(4n + 3) \\delta[n]', '(6n + 1) u[n]', '(2n + 3) u[n]', '(3n + 2) u[n]', '(4n + 3) u[n]', '(4n + 1) u[n]']",I,(4n + 3) u[n],Electronics,Medium,['Diagrams'],images/173_img1.jpg,1,(3n + 1) u[n],B,0,Answer: B,The output y[n] of the system shown in <image 1> is (3n + 1) u[n] if x[n] = u[n].,"['The output y[n] of the system shown in <image 1> if x[n] = u[n] is (2n + 1) \\delta[n].', 'The output y[n] of the system shown in <image 1> is (5n + 4) u[n] if x[n] = u[n].', 'The output y[n] of the system shown in <image 1> if x[n] = u[n] is (4n + 2) δ[n].']",0,['Please provide a rationale with specific visual details for me to generate questions.'],['yes'],1.0,True,0.7846492528915405,False,"[0.7379142642021179, 0.6934729218482971, 0.5926666259765625]",0.2793635477854629,0.47454172372817993
174,test_Energy_and_Power_180,A piston-cylinder device initially contains 0.4 kg of nitrogen gas at 160 kPa and 140°C. The nitrogen is now expanded isothermally to a pressure of 100 kPa. Determine the boundary work done during this process. <image 1>,"['26.0 kJ', '19.0 kJ', '24.0 kJ', '21.0 kJ', '23.0 kJ', '22.0 kJ', '20.0 kJ', '25.0 kJ', '18.0 kJ']",E,23.0 kJ,Energy_and_Power,Medium,['Chemical Structures'],images/174_img1.jpg,1,26.0 kJ,A,0,Answer: 26.0 kJ,The boundary work done during the isothermal expansion of 0.4 kg of nitrogen gas from 160 kPa and 140°C to a pressure of 100 kPa is 26.0 kJ.,"['The boundary work done during the isothermal expansion of 0.4 kg of nitrogen gas from 160 kPa and 140°C to a pressure of 100 kPa is 19.0 kJ.', 'The boundary work done during the isothermal expansion of 0.4 kg of nitrogen gas from 160 kPa and 140°C to a pressure of 100 kPa is 24.0 kJ.', 'The boundary work done during the isothermal expansion of 0.4 kg of nitrogen gas from 160 kPa and 140°C to a pressure of 100 kPa is 21.0 kJ.']",0,"['Does the piston-cylinder device initially contain 0.4 kg of nitrogen gas?', 'Is the initial pressure of the nitrogen gas 160 kPa?', 'Is the initial temperature of the nitrogen gas 140°C?', 'Is the nitrogen gas expanded isothermally?', 'Is the final pressure of the nitrogen gas 100 kPa?']","['no', 'yes', 'yes', 'no', 'no']",0.4,True,0.7041600942611694,False,"[0.7146279811859131, 0.7244806289672852, 0.729519784450531]",0.2451137969225846,0.47584205865859985
175,test_Computer_Science_184,<image 1> Is it a NFA?,"['Not sure based on the information.', 'Yes.', 'No.']",B,Yes.,Computer_Science,Medium,['Trees and Graphs'],images/175_img1.jpg,1,No.,C,0,No.,It is not a NFA.,"['Based on the information, it is not sure if it is a NFA.', 'The image is a NFA.']",0,"[""I'm sorry, but I cannot generate questions based on the provided rationale as it does not contain any explicit details about the image.""]",['yes'],1.0,True,0.7626009583473206,False,"[0.6256668567657471, 0.2812081575393677]",0.4567906162409232,0.4568076729774475
176,validation_Art_5,Who created <image 1>?,"['CLAUDE MONET', 'HENRI MATISSE', 'GUSTAV KLIMT', 'PIERRE-AUGUSTE RENOIR', 'JOHN SINGER SARGENT', 'EDOUARD MANET', 'VINCENT VAN GOGH', 'PABLO PICASSO', 'MARC CHAGALL', 'PAUL SIGNAC']",D,PIERRE-AUGUSTE RENOIR,Art,Medium,['Paintings'],images/176_img1.jpg,1,CLAUDE MONET,A,0,Answer: CLAUDE MONET,CLAUDE MONET created <image 1>.,"['HENRI MATISSE created <image 1>.', 'GUSTAV KLIMT created <image 1>.', 'PIERRE-AUGUSTE RENOIR created <image 1>.']",0,"[""I'm sorry, but there are no explicit details in the rationale to generate yes/no questions about the image.""]",['yes'],1.0,True,0.554229199886322,False,"[0.5765419602394104, 0.47609245777130127, 0.5708098411560059]",0.2545051911168208,0.45458999276161194
178,test_Computer_Science_77,"You have a 1-D dataset $\large \{x^{(1)}, ... , x^{(m)} \}$ and you want to detect outliers in the dataset. You first plot the dataset and it looks like this:<image 1>Suppose you fit the gaussian distribution parameters $\large \mu_1$ and $\large \sigma_1^2$ to this dataset.Which of the following values for $\large \mu_1$ and $\large \sigma_1^2$ might you get?","['$\\large \\mu_1= -8, \\large \\sigma_1^2= 2$', '$\\large \\mu_1= -6, \\large \\sigma_1^2= 2$', '$\\large \\mu_1= -3, \\large \\sigma_1^2= 2$', '$\\large \\mu_1= -1, \\large \\sigma_1^2= 6$', '$\\large \\mathbf{\\mu_1=} -3, \\large \\mathbf{\\sigma_1^2=} 4$', '$\\large \\mu_1= -6, \\large \\sigma_1^2= 4$', '$\\large \\mu_1= -5, \\large \\sigma_1^2= 3$', '$\\large \\mu_1= -4, \\large \\sigma_1^2= 3$', '$\\large \\mu_1= -7, \\large \\sigma_1^2= 1$', '$\\large \\mu_1= -2, \\large \\sigma_1^2= 5$']",E,"$\large \mathbf{\mu_1=} -3, \large \mathbf{\sigma_1^2=} 4$",Computer_Science,Medium,['Plots and Charts'],images/178_img1.jpg,1,"$\large \mu_1= -8, \large \sigma_1^2= 2$",A,0,Answer: $A$,"After plotting the 1-D dataset $\{x^{(1)}, ... , x^{(m)}\}$ to detect outliers, you might get the fitted Gaussian distribution parameters $\mu_1 = -8$ and $\sigma_1^2 = 2$.","['After plotting the 1-D dataset $\\{x^{(1)}, ... , x^{(m)}\\}$ to detect outliers, you might get the values $\\mu_1 = -6$ and $\\sigma_1^2 = 2$ for the fitted Gaussian distribution parameters.', 'In detecting outliers in the 1-D dataset $\\{x^{(1)}, ... , x^{(m)}\\}$, after fitting the Gaussian distribution parameters, you might get $\\mu_1 = -3$ and $\\sigma_1^2 = 2$.', 'After plotting the 1-D dataset $\\{x^{(1)}, ... , x^{(m)}\\}$ to detect outliers, you might get the values $\\mu_1 = -1$ and $\\sigma_1^2 = 6$ for the fitted Gaussian distribution parameters.']",0,"['Is the dataset centered around the value -8?', 'Does the dataset have a spread that suggests a variance of approximately 2?']","['no', 'no']",0.0,False,0.1054405868053436,False,"[0.19253936409950256, 0.3119506239891052, 0.22970795631408691]",0.125578547060769,0.465603768825531
179,validation_Literature_11,"Refer to the figure <image 1>, which term refers to an illustration facing the title page that is intended to establish the tone and entice the reader to begin the story?","['Preface', 'Prologue', 'Foreword', 'Epilogue', 'Convoluted', 'Frontispiece', 'Introduction', 'Dedication', 'Epigraph', 'Omniscient']",F,Frontispiece,Literature,Medium,['Photographs'],images/179_img1.jpg,1,Preface,A,0,Preface,The term that refers to an illustration facing the title page that is intended to establish the tone and entice the reader to begin the story is preface.,"['The term that refers to an illustration facing the title page that is intended to establish the tone and entice the reader to begin the story is prologue.', 'The term that refers to an illustration facing the title page that is intended to establish the tone and entice the reader to begin the story is foreword.', 'The term that refers to an illustration facing the title page that is intended to establish the tone and entice the reader to begin the story is epilogue.']",0,"[""I'm sorry, but I can't generate questions based on the rationale provided, as it doesn't contain any explicit details about the image.""]",['yes'],1.0,False,0.1308397054672241,False,"[0.37799975275993347, 0.2632204592227936, 0.007551581598818302]",0.167826802999784,0.4828462600708008
180,test_Basic_Medical_Science_179,<image 1>Which structure in this picture is responsible for synthesizing proteins (assembling proteins)?,"['I', 'III', 'IV', 'II']",B,III,Basic_Medical_Science,Medium,['Microscopic Images'],images/180_img1.jpg,1,I,A,0,I,The structure in this picture responsible for synthesizing proteins is I.,"['The structure in this picture responsible for synthesizing proteins is III.', 'The structure in this picture responsible for synthesizing proteins is IV.', 'The structure in this picture responsible for synthesizing proteins is II.']",0,['Could you please provide more information or a more detailed rationale?'],['no'],0.0,False,0.3754774332046509,False,"[0.4030968248844147, 0.3068385124206543, 0.36886027455329895]",0.2581890893730896,0.43132051825523376
181,test_Math_270,A ladder 20 feet long is leaning against a wall 12 feet high with its top projecting over the wall (Fig. 14-16). Its bottom is being pulled away from the wall at the constant rate of 5 ft/min. How rapidly is the height of the top of the ladder decreasing when the top of the ladder reaches the top of the wall?<image 1>,"['2.7 feet per minute', '2.2 feet per minute', '2.1 feet per minute', '3.1 feet per minute', '2.4 feet per minute', '3.4 feet per minute', '2.9 feet per minute', '2.8 feet per minute', '3.2 feet per minute', '2.6 feet per minute']",E,2.4 feet per minute,Math,Hard,['Diagrams'],images/181_img1.jpg,1,2.7 feet per minute,A,0,The height of the top of the ladder is decreasing at a rate of 2.7 feet per minute when it reaches the top of the wall.,The height of the top of the ladder is decreasing at a rate of 2.7 feet per minute when the top of the ladder reaches the top of the wall.,"['The height of the top of the ladder is decreasing at a rate of 2.2 feet per minute when the top of the ladder reaches the top of the wall.', 'The height of the top of the ladder is decreasing at a rate of 2.1 feet per minute when the top of the ladder reaches the top of the wall.', 'The height of the top of the ladder is decreasing at a rate of 3.1 feet per minute when the top of the ladder reaches the top of the wall.']",0,"['Is the ladder 20 feet long?', 'Is the wall 12 feet high?', 'Is the top of the ladder projecting over the wall?', 'Is the bottom of the ladder being pulled away from the wall at a constant rate of 5 ft/min?', 'Is the top of the ladder reaching the top of the wall in the image?']","['yes', 'yes', 'no', 'no', 'no']",0.4,False,0.3032157719135284,False,"[0.3250918984413147, 0.3065270483493805, 0.3048688769340515]",0.2445873134355268,0.10309386998414993
182,test_Design_82,"In contrast to how the author composed the following (<image 1>), their patrons had which of the following expectations?","['The sculpture would be displayed in a public square.', 'There would be a continuous narrative within an architectural frieze.', 'There would be a depiction of a historical event.', 'The burghers would be shown in a heroic stance.', 'Figures would be posed as classical nudes.', 'There would be an allegorical figure representing Liberty.', 'The figures would be posed in a romantic style.', 'The sculpture would be placed in a religious building.', 'There would be a symbolic representation of Justice.', 'The burghers would be represented in a glorified manner.']",J,The burghers would be represented in a glorified manner.,Design,Medium,['Sculpture'],images/182_img1.jpg,1,There would be a continuous narrative within an architectural frieze.,B,0,Answer: B,"In contrast to how the author composed the following (<image 1>), their patrons had the expectation that there would be a continuous narrative within an architectural frieze.","['In contrast to how the author composed the following, their patrons had the expectation that the sculpture would be displayed in a public square.', 'In contrast to how the author composed the following, their patrons had the expectation that there would be a depiction of a historical event.', 'In contrast to how the author composed the following (<image 1>), their patrons had the expectation that the burghers would be shown in a heroic stance.']",0,['Please provide more information or context.'],['yes'],1.0,False,0.4239349365234375,False,"[0.3365490734577179, 0.2891709506511688, 0.5260992646217346]",0.2690362048403116,0.47454172372817993
183,test_Sociology_122,<image 1> believed that states were ________________ ,"['Tools for societal control', 'Vehicles for cultural preservation', 'Mechanisms for power distribution', 'Products of historical development', 'Platforms for economic growth', 'Instruments of democratic will formation', 'A necessary evil', 'Means to maintain law and order', 'Artificial constructs', 'Withering away']",I,Artificial constructs,Sociology,Medium,['Icons and Symbols'],images/183_img1.jpg,1,Artificial constructs,I,1,Artificial constructs,<image 1> believed that states were artificial constructs.,"['<image 1> believed that states were tools for societal control.', '<image 1> believed that states were vehicles for cultural preservation.', '<image 1> believed that states were mechanisms for power distribution.']",0,"[""I'm sorry, but I cannot generate questions based on the provided rationale as it lacks specific visual details to verify.""]",['yes'],1.0,False,0.3638728559017181,False,"[0.4877953827381134, 0.18639105558395386, 0.5009765625]",0.2364290957303039,0.6313419938087463
184,test_Math_290,<image 1>Let R be the region bounded by the y-axis and the graphs of y = x^2 and y = x + 2 . Find the perimeter of the region R.,"['9.475', '7.256', '6.239', '4.828', '6.647', '10.568', '5.892', '7.991', '8.342']",A,9.475,Math,Medium,['Mathematical Notations'],images/184_img1.jpg,1,6.239,C,0,Answer: 6.239,"The perimeter of the region R, bounded by the y-axis and the graphs of y = x^2 and y = x + 2, is 6.239.","['The perimeter of the region R, bounded by the y-axis and the graphs of y = x^2 and y = x + 2, is 9.475.', 'The perimeter of the region R, bounded by the y-axis and the graphs of y = x^2 and y = x + 2, is 7.256.', 'The perimeter of the region R, bounded by the y-axis and the graphs of y = x^2 and y = x + 2, is 4.828.']",0,"[""I'm sorry, but I can't generate questions based on the rationale provided as it lacks specific details about the image.""]",['yes'],1.0,True,0.6934729218482971,False,"[0.75743567943573, 0.7217432260513306, 0.7394223809242249]",0.2381371051195687,0.4560297131538391
185,test_Electronics_37,"Find y[n] (for n > 1) for the input x[n], shown in <image 1>, by first finding the delta response h[n] of the system.","['9 (1/2)^n', '2 (1/2)^(n-1)', '7 (1/2)^n', '6 (1/2)^n + 1', '4 (1/2)^n', '7 (1/2)^(n-1)', '8 (1/2)^n + 1', '5 (1/2)^(n-1)', '3 (1/2)^n', '6 (1/2)^n']",C,7 (1/2)^n,Electronics,Medium,['Diagrams'],images/185_img1.jpg,1,4 (1/2)^n,E,0,Answer: 4 (1/2)^n,"To find y[n] (for n > 1) for the input x[n], shown in <image 1>, the delta response h[n] of the system is 4 (1/2)^n.","['To find y[n] (for n > 1) for the input x[n], shown in <image 1>, the delta response h[n] of the system is 9 (1/2)^n.', 'To find y[n] (for n > 1) for the input x[n], shown in <image 1>, the delta response h[n] of the system is 2 (1/2)^(n-1).', 'To find y[n] (for n > 1) for the input x[n], shown in <image 1>, by first finding the delta response h[n] of the system, the result is y[n] = 7 (1/2)^n.']",0,['Is the delta response h[n] of the system shown in the image as 4 (1/2)^n?'],['no'],0.0,True,0.633863627910614,False,"[0.6148566007614136, 0.6947170495986938, 0.7541009783744812]",0.2349785499238551,0.4679095149040222
