index,question_id,question,correct_answers,majority_answer,category,image_path,predicted_answer,is_correct,rationale,hypothesis,support,entail_prob,informative,vf_questions,vf_answers,visual_fidelity,commonsense_plausibility,generated_choices,alternative_hypotheses,contrastive,alt_entail_probs,Unnamed: 22,contrastiveness_score
76,VizWiz_val_00000614,What is this?,"['arabic writing', 'book', 'quran', 'book in foreign language', 'glasses laying on book', 'sheet paper writing', 'sheet music', 'arabic text']",book,other,images/614.jpg,book,1.0,"Yes, this is a book.",This is a book.,False,7.09e-08,0,['Is the object in the image a book?'],['yes'],1.0,0.499027848,"['notebook', 'reading glasses', 'handwritten notes']","['This is a notebook.', 'This is reading glasses.', 'This is handwritten notes.']",False,"[6.494948365798336e-07, 6.108279194450006e-06, 0.08834723383188248]",,8.024531978397111e-07
77,VizWiz_val_00000618,What kind of food is in this can?,"['garden vegetable soup', 'garden vegetable', 'vegetable soup', 'soup', 'progresso vegetable classics garden vegetable']",garden vegetable soup,other,images/618.jpg,soup,1.0,"The food in this can is soup. The label indicates it is ""Progresso Vegetable Classics Garden Vegetable"" soup.",The food in this can is soup.,True,0.633637011,1,"['Does the label on the can say ""Progresso Vegetable Classics Garden Vegetable""?']",['yes'],1.0,0.540873766,"['chicken noodle soup', 'tomato soup', 'minestrone soup']","['The can contains chicken noodle soup.', 'The can contains tomato soup.', 'The can contains minestrone soup.']",True,"[0.00010564997501205653, 0.0009497381397522986, 0.11940813809633255]",,0.8402553502260995
78,VizWiz_val_00000624,What is in this picture?,"['woman sitting hands crossed', '2 people cropped', 'person', 'people', 'woman', 'person sitting on chair', 'person sitting in chair']",woman,other,images/624.jpg,a person sitting on a chair,1.0,"The picture shows a person sitting on a chair. The person is wearing a pink outfit and is barefoot. The setting appears to be indoors, with a carpeted floor and some furniture, including a folding chair and a small table with some items on it.",The picture shows a person sitting on a chair.,False,0.180034578,1,"['Is there a person sitting on a chair in the image?', 'Is the person wearing a pink outfit?', 'Is the person barefoot?', 'Is the setting indoors?', 'Is there a carpeted floor visible in the image?', 'Is there a folding chair in the image?', 'Is there a small table with some items on it in the image?']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,0.2503317,"['man standing', 'empty chair', 'child playing']","['The picture shows a man standing.', 'The picture shows an empty chair.', 'The picture shows a child playing.']",False,"[0.03894764557480812, 0.033573660999536514, 0.5518152117729187]",,0.22382029739451928
79,VizWiz_val_00000625,Can you tell me what sort of card this is?,"['harveys hometown rewards', 'rewards', 'hareys hometown rewards', 'harveys hometown rewards card']",harveys hometown rewards,other,images/625.jpg,rewards card,1.0,"Yes, this is a rewards card. The text on the card reads ""Harveys Hometown Rewards"" and ""Your Key to Savings,"" indicating that it is a rewards card likely used for earning points or discounts at a store named Harveys.",This is a rewards card.,True,0.999105632,1,"['Does the text on the card read ""Harveys Hometown Rewards""?  ', 'Does the card have the phrase ""Your Key to Savings"" on it?']","['yes', 'yes']",1.0,0.518157363,"['gift card', 'membership card', 'loyalty card']","[""Can you tell me what sort of card this is? It's a gift card."", 'You are asking if I can tell you what sort of card this is, and it is a membership card.', 'You are asking if I can tell you what sort of card this is, and it is a loyalty card.']",False,"[6.689599103992805e-05, 0.9915870428085327, 0.9986659288406372]",,0.3342132567345286
80,VizWiz_val_00000627,Do you see any text on the screen?,['yes'],yes,yes/no,images/627.jpg,yes,1.0,"Yes, there is text visible on the screen.",I see text on the screen.,True,0.997934222,0,['Is there text visible on the screen?'],['yes'],1.0,0.463283688,"['no text', 'blank screen', 'only images']","['I do not see any text on the screen.', 'Do you see any text on the screen blank screen.', 'You see only images on the screen.']",True,"[2.2518026526086032e-05, 0.019946932792663574, 1.0657685379555915e-05]",,0.9803715225281627
81,VizWiz_val_00000635,What is this?,"['computer keyboard', 'keyboard dell monitor', 'keyboard']",keyboard,other,images/635.jpg,computer workstation,0.0,"Yes, the image shows a computer workstation. It includes a Dell monitor and a keyboard placed on a desk.",This is a computer workstation.,True,0.94758755,1,"['Is there a Dell monitor on the desk?', 'Is there a keyboard on the desk?', 'Is the monitor and keyboard placed on a desk?']","['yes', 'yes', 'yes']",1.0,0.647094607,"['mouse pad', 'laptop keyboard', 'monitor stand']","['This is a mouse pad.', 'This is a laptop keyboard.', 'This is a monitor stand.']",True,"[0.002082970691844821, 0.000128685831441544, 0.002564615337178111]",,0.9949848243383144
82,VizWiz_val_00000639,What is that a picture of?,"['side open mouth', 'face mouth', 'mouth']",mouth,other,images/639.jpg,mouth,1.0,"Yes, the image is a close-up picture of a mouth.",That is a picture of a mouth.,False,0.212722272,0,"['Is the image a close-up picture?', 'Is the image a picture of a mouth?']","['yes', 'yes']",1.0,0.41571492,"['tongue', 'teeth', 'lips']","['That is a picture of a tongue.', 'That is a picture of teeth.', 'That is a picture of lips.']",True,"[4.230139893479645e-05, 0.00955939944833517, 0.005563023034483194]",,0.9334550713476345
83,VizWiz_val_00000640,What is it?,"['street', 'road way', 'sidewalk street', 'wet street through window', 'roadway', 'parking lot', 'street outside', 'road']",street,other,images/640.jpg,street,1.0,"Yes, the image depicts a street. You can see the pavement, a sidewalk, and a building in the background.",It is street.,True,0.937210739,1,"['Can you see the pavement in the image?', 'Is there a sidewalk visible in the image?', 'Is there a building in the background of the image?']","['yes', 'yes', 'yes']",1.0,0.527479827,"['parking garage', 'building entrance', 'bus stop']","['It is a parking garage.', 'It is a building entrance.', 'It is a bus stop.']",True,"[0.0006541396724060178, 0.18395984172821045, 0.05179748311638832]",,0.7985625495082248
84,VizWiz_val_00000642,what is in this picture?,"['laptop', 'keyboard', 'laptop computer', 'computer']",laptop,other,images/642.jpg,laptop,1.0,The picture shows a laptop.,The picture contains a laptop.,False,7.09e-05,0,['Is there a laptop in the picture?'],['yes'],1.0,0.543497205,"['mouse', 'desk', 'tablet']","['The picture contains a mouse.', 'The picture contains a desk.', 'The picture contains a tablet.']",False,"[0.0002910857438109815, 0.0005300589255057275, 0.0004369076923467219]",,0.0533502945969075
85,VizWiz_val_00000644,Do the clouds look like storm clouds? What I'm saying is does it look like it's going to rain here or storm?,"['yes', 'no']",yes,yes/no,images/644.jpg,yes,1.0,"Yes, the clouds in the image do look like storm clouds. The dark, dense clouds suggest that a storm or rain is likely. The contrast between the dark clouds and the lighter areas of the sky further indicates the presence of storm clouds.","The clouds look like storm clouds, indicating that it does seem like it's going to rain here or storm.",True,0.999863982,1,"['Are the clouds in the image dark and dense?', 'Is there a contrast between the dark clouds and lighter areas of the sky in the image?']","['yes', 'yes']",1.0,0.547431111,"['clear skies', 'sunny', 'partly cloudy']","[""The clouds look like clear skies, not like it's going to rain or storm."", 'The clouds do not look like storm clouds; it looks sunny.', ""The clouds look partly cloudy, so it doesn't look like it's going to rain or storm here.""]",True,"[7.029574931038951e-07, 9.832720024860464e-06, 8.887469448382035e-06]",,0.9999805745881306
86,VizWiz_val_00000660,Do I have all my toes still?,['yes'],yes,yes/no,images/660.jpg,yes,1.0,"Yes, you still have all your toes. The image shows both of your feet with all toes visible.",I still have all my toes.,True,0.913213253,1,"['Are both of your feet visible in the image?', 'Are all of your toes visible in the image?']","['yes', 'yes']",1.0,0.495057702,"['no', 'missing one', ""can't tell""]","['You do not have all your toes still.', 'You are missing one of your toes.', ""I can't tell if you have all your toes still.""]",True,"[2.0986403796996456e-06, 1.2278885151317809e-05, 0.00020422303350642323]",,0.9997606821371668
87,VizWiz_val_00000673,Is the TV on right now?,['yes'],yes,yes/no,images/673.jpg,yes,1.0,"Yes, the TV is on right now. The screen is displaying content, indicating that it is powered on.",The TV is on right now.,True,0.99926275,1,['Is the screen displaying content?'],['yes'],1.0,0.578349352,"['no', 'screen off', 'not sure']","['The TV is not on right now.', 'The TV is currently screen off.', 'I am not sure if the TV is on right now.']",True,"[5.127902795720729e-07, 2.18011064134771e-06, 0.0002854572667274624]",,0.9997117203660163
88,VizWiz_val_00000680,What is this?,"['pill bottle', 'lorazepam', 'medication bottle', 'medicine bottle', 'prescription bottle']",lorazepam,other,images/680.jpg,medication bottle,1.0,This is a medication bottle.,This is a medication bottle.,False,7.47e-06,0,['Is the object in the image a bottle?'],['yes'],1.0,0.48193562,"['vitamin bottle', 'cough syrup', 'supplement container']","['This is a vitamin bottle.', 'This is cough syrup.', 'This is a supplement container.']",False,"[3.5838745588989696e-06, 2.3644799512112513e-05, 2.2962145521887578e-05]",,0.12955070796322726
89,VizWiz_val_00000683,Is this a keyboard?,['no'],no,yes/no,images/683.jpg,no,1.0,"Correct, this is not a keyboard. The image shows a computer screen displaying a website called ""i4blind.com"".",This is not a keyboard.,True,0.999520659,1,"['Is there a computer screen in the image?', 'Is the website ""i4blind.com"" displayed on the screen?']","['yes', 'yes']",1.0,0.502099931,"['mouse', 'monitor', 'printer']","['This is a mouse, not a keyboard.', 'This is a monitor, not a keyboard.', 'This is a printer.']",False,"[0.12205154448747635, 0.9984991550445557, 2.692075895538437e-06]",,0.47145554124083033
90,VizWiz_val_00000686,What is in this bottle?,"['bacon bits', 'hormel bacon bits', 'bacon']",bacon bits,other,images/686.jpg,bacon bits,1.0,"The bottle in the image contains bacon bits. The label on the bottle clearly indicates that it is a product from Hormel and is labeled as ""Real Bacon Bits.""",The bottle contains bacon bits.,False,0.415847421,1,"['Does the label on the bottle indicate that it is a product from Hormel?', 'Is the bottle labeled as ""Real Bacon Bits""?']","['yes', 'yes']",1.0,0.513391435,"['croutons', 'salad dressing', 'parmesan cheese']","['This bottle contains croutons.', 'This bottle contains salad dressing.', 'This bottle contains parmesan cheese.']",True,"[0.0005176286213099957, 0.05613277852535248, 0.06536578387022018]",,0.7731465964775978
91,VizWiz_val_00000687,What's this?,"['room', 'half computer screen', 'monitor', 'laptop', 'computer screen', 'computer monitor', 'tv']",laptop,other,images/687.jpg,keyboard,0.0,"The image shows a dimly lit room with a musical keyboard on a stand or table to the left and a laptop with a bright screen to the right. The keyboard in question is a musical instrument, not a computer keyboard.",This is a keyboard.,False,0.255715221,1,"['Is there a musical keyboard on a stand or table to the left in the image?', 'Is there a laptop with a bright screen to the right in the image?']","['yes', 'yes']",1.0,0.543457508,"['desk', 'keyboard', 'window']","['This is a desk.', 'This is a window.']",True,"[0.002645809669047594, 0.0015011822106316686]",,0.9840415740567892
92,VizWiz_val_00000688,It monitor light on the laptop?,"['yes', 'no']",yes,yes/no,images/688.jpg,yes,1.0,"Yes, the monitor light on the laptop is on. The screen is illuminated, displaying a desktop with icons and an open window.",The laptop does monitor light.,True,0.568894923,1,"['Is the monitor light on the laptop on?', 'Is the screen of the laptop illuminated?', 'Is there a desktop with icons displayed on the laptop screen?', 'Is there an open window visible on the laptop screen?']","['yes', 'yes', 'yes', 'yes']",1.0,0.625558019,"['keyboard', 'screen', 'charger']","[""The laptop's monitor light is on the keyboard."", 'The monitor light on the laptop is the screen.', ""The laptop's monitor light indicates the charger.""]",True,"[0.00030002999119460583, 0.1098966896533966, 0.001190225244499743]",,0.8362635399430478
93,VizWiz_val_00000695,What is the letter on the wall?,['t'],t,other,images/695.jpg,t,1.0,"The letter on the wall is ""T"".",The letter on the wall is t.,False,0.090413727,0,"['Is the letter on the wall a ""T""?']",['yes'],1.0,0.489909679,"['r', 'x', 'l']","['The letter on the wall is r.', 'The letter on the wall is x.', 'The letter on the wall is l.']",False,"[0.05056453496217728, 0.2501792907714844, 0.0799255222082138]",,0.19192735169090014
94,VizWiz_val_00000699,What is this?,"['dirty plate on computer desk', 'plate', 'empty plate']",plate,other,images/699.jpg,empty plate,1.0,"Yes, the image shows an empty plate with some crumbs and food residue on it.",This is an empty plate.,False,9.61e-07,1,"['Is there an empty plate in the image?', 'Are there crumbs on the plate?', 'Is there food residue on the plate?']","['yes', 'yes', 'yes']",1.0,0.451453924,"['coffee mug', 'keyboard', 'book']","['This is a coffee mug.', 'This is a keyboard.', 'This is a book.']",False,"[3.0510789201798616e-06, 8.513256761943921e-05, 7.556376431239187e-07]",,0.010689621381469123
95,VizWiz_val_00000701,What is it?,"['laptop', 'macbook pro', 'search page', 'search results on screen laptop computer', 'laptop screen showing google results', 'macbook air', 'search results about google goggles apps', 'macbook air laptop keyboard screen', 'keyboard']",laptop,other,images/701.jpg,macbook air,1.0,"The image shows a close-up of a laptop keyboard and screen. The text ""MacBook Air"" is visible on the laptop, indicating that it is a MacBook Air.",It is a MacBook Air.,False,0.055926178,1,"['Is the text ""MacBook Air"" visible on the laptop in the image?', 'Does the image show a close-up of a laptop keyboard and screen?']","['yes', 'yes']",1.0,0.475105762,"['tablet', 'smartphone', 'desktop computer']","['It is a tablet.', 'It is a smartphone.', 'It is a desktop computer.']",True,"[3.0709949783158663e-07, 9.225303898574566e-08, 4.507044693013995e-08]",,0.9999920534628323
96,VizWiz_val_00000708,What is this?,"['coupons', 'pens ads some sort food packaging', 'food flyer', 'newspaper', 'produce tray pen ad papers unknown object', 'kitchen countertop', 'sharpie newspaper ads seran wrapped styrofoam', 'pens ads plastic container', 'sales ads', 'countertop grocery package newspaper fliers writing utensils']",coupons,other,images/708.jpg,unanswerable,0.0,"The image shows a countertop with various items on it, including a Sharpie marker, a pen with a green and black striped design, some grocery store flyers or advertisements, and a blue plastic-wrapped package. The specific purpose or context of these items is not clear from the image alone, making it difficult to provide a definitive answer to what the overall scene represents. Therefore, the question ""What is this?"" is unanswerable based on the provided image.",This is unanswerable.,False,0.490479648,1,"['Is there a Sharpie marker on the countertop?', 'Is there a pen with a green and black striped design on the countertop?', 'Are there grocery store flyers or advertisements on the countertop?', 'Is there a blue plastic-wrapped package on the countertop?']","['yes', 'yes', 'yes', 'yes']",1.0,0.449509501,"['grocery list', 'recipe book', 'kitchen utensils']","['This is a grocery list.', 'This is a recipe book.', 'This is kitchen utensils.']",True,"[0.04124933481216431, 7.828485104255378e-05, 3.416824620217085e-05]",,0.9222290985306861
97,VizWiz_val_00000713,What is this?,"['square head man drawing', 'cork bulletin board paper', 'bulletin board', 'kids drawing on clipboard', 'board', 'coloring note', 'drawing on board', 'picture person red square face on bulletin board', 'childs drawing']",bulletin board,other,images/713.jpg,drawing,0.5,"Yes, the image shows a drawing pinned to a corkboard. The drawing appears to be of a red rectangular character with arms and legs, and some text above it.",This is a drawing.,False,0.011869121,1,"['Is there a drawing pinned to a corkboard in the image?', 'Does the drawing depict a red rectangular character?', 'Does the character in the drawing have arms and legs?', 'Is there text above the character in the drawing?']","['yes', 'yes', 'yes', 'yes']",1.0,0.413637012,"['whiteboard', 'classroom poster', 'art project']","['This is a whiteboard.', 'This is a classroom poster.', 'This is an art project.']",False,"[1.208852063427912e-05, 0.366249680519104, 0.49572762846946716]",,0.013582428675351943
98,VizWiz_val_00000718,What did i just read on my pc?,"['vizwiz', 'offer for computer application', 'vizwiz article', 'app description', 'viz wiz']",vizwiz,other,images/718.jpg,vizwiz app description,1.0,"Yes, you just read a description of the VizWiz app on your PC. The description explains that VizWiz is an application designed to help users identify objects or clarify information by taking a picture and recording a question. The app offers several options for receiving answers, including Web Worker (human volunteers), IQ Engine (character reader), email, and Twitter. The description highlights the app's effectiveness and mentions that it is free to use.",You just read the vizwiz app description on your PC.,True,0.999654293,1,"['Is there a description of the VizWiz app visible on the PC screen?', 'Does the description mention that VizWiz helps users identify objects or clarify information?', 'Is there a mention of taking a picture and recording a question in the description?', 'Are there options for receiving answers such as Web Worker, IQ Engine, email, and Twitter mentioned in the description?', ""Does the description highlight the app's effectiveness?"", 'Is it mentioned in the description that the app is free to use?']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,0.546688557,"['news article', 'software update', 'email notification']","['You just read a news article on your PC.', 'You just read a software update on your PC.', 'You just read an email notification on your PC.']",True,"[2.2471192551165586e-06, 0.012673734687268734, 1.7164395103463903e-05]",,0.9874616700649359
99,VizWiz_val_00000725,What is this?,"['belly', 'stomach', 'abdomen', 'that stomach', 'back', 'abs']",stomach,other,images/725.jpg,back,1.0,"The image shows the lower back of a person with their shirt lifted up. The answer is indeed ""back.""",This is back.,False,0.2801238,1,"['Is the image showing the lower back of a person?', ""Is the person's shirt lifted up in the image?""]","['yes', 'yes']",1.0,0.509196877,"['chest', 'ribs', 'torso']","['This is a chest.', 'This is ribs.', 'This is a torso.']",False,"[0.4469774663448334, 0.44673606753349304, 0.7000752091407776]",,0.14948605848418414
100,VizWiz_val_00000726,What is that?,"['laptop', 'open laptop', 'computer']",laptop,other,images/726.jpg,laptop,1.0,"Yes, the object in the image is a laptop.",That is a laptop.,False,9.21e-07,0,['Is the object in the image a laptop?'],['yes'],1.0,0.350995898,"['tablet', 'book', 'keyboard']","['That is a tablet.', 'That is a book.', 'That is a keyboard.']",False,"[1.1975232609984232e-06, 2.580361524451291e-07, 9.627071904105833e-07]",,0.2758090650614702
101,VizWiz_val_00000730,"What, what is this?","['system restore disk check on desktop', 'computer keyboard', 'computer', 'computer screen keyboard', 'keyboard monitor', 'computer system menu', 'desktop monitor keyboard']",computer,other,images/730.jpg,unanswerable,0.0,"This image shows a computer screen displaying a terminal or mainframe interface for a ""Student Registration Maintenance"" system. The screen includes details such as the term format and instructions for ending the job. The interface appears to be part of a legacy system used for managing student registrations, likely in an educational institution. The date on the screen is 7/11/2013, and the term displayed is ""2014S."" 

While the specific purpose of the system can be inferred, the exact nature of the task being performed or the broader context of the system's use is not fully clear from the image alone. Therefore, the answer to the question ""What, what is this?"" is that it is a terminal interface for a student registration maintenance system, but further details are not provided in the image.",This is unanswerable.,False,0.120827295,1,"['Is the image showing a computer screen displaying a terminal or mainframe interface?', 'Does the screen include details such as the term format?', 'Are there instructions for ending the job visible on the screen?', 'Is the term displayed on the screen ""2014S""?', 'Is the date on the screen 7/11/2013?']","['yes', 'yes', 'yes', 'yes', 'yes']",1.0,0.886748016,"['printer', 'mouse pad', 'desk lamp']","['This is a printer.', 'This is a mouse pad.', 'This is a desk lamp.']",True,"[9.764363539943588e-07, 2.194277294620406e-05, 0.03174961730837822]",,0.791791798184275
102,VizWiz_val_00000740,What is the computer screen showing?,"['error message', 'text', 'advanced boot options', 'script', 'startup screen', 'advanced boot options screen', 'advanced boot options shows middle screen not left right', 'code']",advanced boot options,other,images/740.jpg,advanced boot options,1.0,The computer screen is showing the Advanced Boot Options menu for Microsoft Windows Vista.,The computer screen is showing advanced boot options.,True,0.846831203,1,"['Is the computer screen displaying the Advanced Boot Options menu?', 'Is the Advanced Boot Options menu for Microsoft Windows Vista shown on the screen?']","['yes', 'yes']",1.0,0.563952863,"['desktop wallpaper', 'login screen', 'system update']","['The computer screen is showing desktop wallpaper.', 'The computer screen is showing the login screen.', 'The computer screen is showing a system update.']",True,"[3.431872391956858e-05, 0.0005370894796214998, 0.0015055800322443247]",,0.9975533417426897
103,VizWiz_val_00000747,What is it?,"['laptop', 'computer', 'lap top', 'web page']",laptop,other,images/747.jpg,laptop,1.0,"Yes, the device in the image is a laptop.",It is a laptop.,False,0.039713256,0,['Is the device in the image a laptop?'],['yes'],1.0,0.474530309,"['keyboard', 'tablet', 'monitor']","['It is a keyboard.', 'It is a tablet.', 'It is a monitor.']",False,"[0.00012731103925034404, 0.06515728682279587, 0.015196355059742928]",,0.33040906343367654
104,VizWiz_val_00000750,What is this?,"['tall buildings', 'buildings', 'city landscape', 'downtown city', 'city buildings', 'skyscrapers', 'city']",buildings,other,images/750.jpg,downtown toronto,0.0,"The image shows a cityscape with several tall buildings, one of which has the TD (Toronto-Dominion) logo prominently displayed. This suggests that the location is likely in downtown Toronto, where TD Bank has a significant presence. The mix of modern and older architecture is also characteristic of downtown Toronto. Therefore, the answer is indeed downtown Toronto.",This is downtown Toronto.,True,0.89597863,1,"['Are there several tall buildings visible in the image?', 'Is there a building with the TD (Toronto-Dominion) logo prominently displayed?', 'Is there a mix of modern and older architecture visible in the image?']","['yes', 'yes', 'yes']",1.0,0.599409163,"['construction site', 'office windows', 'urban park']","['This is a construction site.', 'This is office windows.', 'This is an urban park.']",True,"[2.5083842047024518e-05, 0.4627157747745514, 3.539079625625163e-05]",,0.6594115271086793
105,VizWiz_val_00000751,What does this CAPTCHA say?,"['ionsuo', 'practical yonsuo', 'practical lonsuo', 'practical ionsuo', 'practical 1onsuo', 'practical lonsup']",ionsuo,other,images/751.jpg,practical tonsuo,0.0,"The CAPTCHA in the image displays two words: ""PRACTICAL"" and ""tonsuo"". Therefore, the correct answer to the CAPTCHA is ""PRACTICAL tonsuo"".",The CAPTCHA says practical tonsuo.,True,0.998960733,1,"['Does the CAPTCHA in the image display the word ""PRACTICAL""?  ', 'Does the CAPTCHA in the image display the word ""tonsuo""?']","['yes', 'yes']",1.0,0.485166937,"['practical tonsuo', 'practical jonsuo', 'practical ionsup']","['The CAPTCHA says practical jonsuo.', 'The CAPTCHA says practical ionsup.']",False,"[0.4975586235523224, 0.7570766806602478]",,0.44327409016728453
106,VizWiz_val_00000752,Could you please tell me if this is a good picture of the tv stand?,"['yes', 'tv', 'no', 'alright but needs to be centered focused']",yes,yes/no,images/752.jpg,yes,1.0,"Yes, this is a good picture of the TV stand. The image clearly shows the TV stand, including its structure, shelves, and the electronic devices placed on it. The TV stand appears to be sturdy and well-organized, with a clean and functional design.",This is a good picture of the TV stand.,True,0.999363244,1,"['Does the image clearly show the TV stand?', 'Are the structure and shelves of the TV stand visible in the image?', 'Are there electronic devices placed on the TV stand in the image?', 'Does the TV stand appear to be sturdy in the image?', 'Is the TV stand well-organized in the image?']","['yes', 'yes', 'yes', 'yes', 'yes']",1.0,0.767652929,"['blurry', 'bookshelf', 'not sure']","['Could you please tell me if this is a good picture of the tv stand? It is blurry.', 'Could you please tell me if this is a good picture of the bookshelf?', ""I'm not sure if this is a good picture of the TV stand.""]",True,"[1.4763605804546387e-07, 7.649019244126976e-05, 6.36460681562312e-05]",,0.9998596464217082
107,VizWiz_val_00000756,What room number is that?,"['1503c', 'door sign']",1503c,other,images/756.jpg,1503c,1.0,The room number is 1503C.,The room number is 1503c.,False,0.176955879,0,['Is the room number visible in the image as 1503C?'],['yes'],1.0,0.468674809,"['1205', 'exit sign', 'hallway']","['The room number is 1205.', 'That is the exit sign.', 'The room number is hallway.']",True,"[0.0799255222082138, 9.780647815205157e-05, 0.0014038406079635024]",,0.6848587017149282
108,VizWiz_val_00000758,What three letter do I type to win the prize?,"['mvg', 'search engine']",mvg,other,images/758.jpg,mvg,1.0,"You need to type ""MVG"" to win the prize.","To win the prize, I type the three letters mvg.",False,0.254046023,0,"['Is ""MVG"" the correct sequence of letters to type to win the prize?']",['yes'],1.0,0.391017944,"['abc', 'xyz', 'win']","['You type ""abc"" to win the prize.', 'You type ""xyz"" to win the prize.', 'You type ""win"" to win the prize.']",False,"[0.07257095724344254, 0.43254271149635315, 0.16013465821743011]",,0.2763489441785654
109,VizWiz_val_00000761,Does this picture show an open fire?,['no'],no,yes/no,images/761.jpg,no,1.0,"You are correct. The picture does not show an open fire. It depicts a cozy indoor scene with a decorated Christmas tree, a person sitting in a chair, and a dog lying on the floor. There is no visible open fire in the image.",The picture does not show an open fire.,True,0.999640226,1,"['Is there a decorated Christmas tree in the image?  ', 'Is there a person sitting in a chair in the image?  ', 'Is there a dog lying on the floor in the image?  ', 'Is there no visible open fire in the image?']","['yes', 'yes', 'yes', 'yes']",1.0,0.519519448,"['Yes', 'campfire', 'fireplace']","['The picture shows an open fire.', 'The picture shows a campfire.', 'The picture shows a fireplace.']",True,"[4.725235339719802e-05, 1.814449660741957e-06, 0.11456651240587234]",,0.8971371038202138
110,VizWiz_val_00000768,what is this cup?,"['saint louis bread co', 'saint louis', 'coffee cup', 'coffee', 'sant louis bread co']",saint louis bread co,other,images/768.jpg,coffee cup,1.0,"This is a coffee cup. The sleeve on the cup indicates it is from ""Saint Louis Bread Co.""",This cup is a coffee cup.,False,0.149283171,1,"['Does the cup have a sleeve on it?', 'Does the sleeve on the cup indicate it is from ""Saint Louis Bread Co.""?']","['yes', 'yes']",1.0,0.427423775,"['starbucks', 'tea cup', 'water bottle']","['This cup is Starbucks.', 'This is a tea cup.', 'This cup is a water bottle.']",True,"[0.000604636559728533, 0.01614507846534252, 0.0007375596323981881]",,0.8951416446209752
111,VizWiz_val_00000769,What's in that bottle?,['water'],water,other,images/769.jpg,water,1.0,"Yes, the bottle in the image contains water. The label on the bottle indicates that it is a bottled water product.",The bottle contains water.,False,0.100040264,1,['Does the label on the bottle indicate that it is a bottled water product?'],['yes'],1.0,0.61077112,"['juice', 'soda', 'vinegar']","['The bottle contains juice.', 'The bottle contains soda.', 'The bottle contains vinegar.']",False,"[0.336985319852829, 0.35376301407814026, 0.08071905374526978]",,0.11478988601830944
112,VizWiz_val_00000771,What is on the screen?,"['home page', 'field grass screensaver', 'window icons', 'desktop', 'desktop screen', 'windows menu', 'windows desktop', 'icons']",desktop,other,images/771.jpg,desktop icons,1.0,The screen displays a desktop with several icons.,The screen has desktop icons.,True,0.998274207,1,"['Does the screen display a desktop?', 'Are there several icons visible on the desktop?']","['yes', 'yes']",1.0,0.536790252,"['taskbar', 'open folder', 'search bar']","['The taskbar is on the screen.', 'The screen shows an open folder.', 'The search bar is on the screen.']",True,"[0.15687835216522217, 0.0028050215914845467, 0.005089918151497841]",,0.8583262574719576
113,VizWiz_val_00000772,What title is this?,"['every now then', 'every no then']",every now then,other,images/772.jpg,every now and then,0.0,"The title of the book in the image is ""Every Now and Then.""","The title is ""every now and then.""",False,0.012455653,0,"['Is the title of the book in the image ""Every Now and Then""?']",['yes'],1.0,0.257732719,"['every now and then', 'every now and again', 'every now and then']","['The title is ""every now and again.""']",True,[0.011664719320833683],,0.5163955528680451
114,VizWiz_val_00000773,What kind of computer is this?,['dell'],dell,other,images/773.jpg,desktop,0.0,This is a desktop computer.,This is a desktop computer.,False,0.111724876,0,['Is the computer in the image a desktop computer?'],['yes'],1.0,0.480805337,"['hp', 'lenovo', 'acer']","['This is an hp computer.', 'This is a Lenovo computer.', 'This is an Acer computer.']",False,"[0.19042274355888367, 0.09409338980913162, 0.1772405207157135]",,0.194818612525652
115,VizWiz_val_00000779,What's this?,"['laptop', 'macbook', 'keyboard', 'laptop computer', 'keyboard laptop computer', 'mac app store', 'lap top']",laptop,other,images/779.jpg,macbook,1.0,"Yes, the device in the image is a MacBook.",This is a MacBook.,False,0.360038906,0,['Is the device in the image a MacBook?'],['yes'],1.0,0.493363023,"['mouse pad', 'tablet', 'desktop monitor']","['This is a mouse pad.', 'This is a tablet.', 'This is a desktop monitor.']",True,"[0.00028566631954163313, 0.1278158277273178, 0.12458532303571701]",,0.587602074528015
116,VizWiz_val_00000781,What is the price of the french fries?,"['small 1.29 large 1.99', '1.29 1.99', '$1.29 $1.99', 'small $1.29 large $1.99', 'small 1.29 lg 1.99']",1.29 1.99,other,images/781.jpg,$1.29/$1.99,1.0,The price of the French fries is $1.29 for a small order and $1.99 for a large order.,The price of the french fries is $1.29/$1.99.,True,0.999713123,1,"['Is the price of a small order of French fries $1.29?', 'Is the price of a large order of French fries $1.99?']","['yes', 'yes']",1.0,0.491443247,"['2.99 3.49', 'medium 1.79 large 2.49', 'small 1.49 large 2.19']","['The price of the french fries is 2.99 3.49.', 'The price of the french fries is medium 1.79 and large 2.49.', 'The price of the french fries is small 1.49 and large 2.19.']",True,"[0.05707139894366264, 0.060086652636528015, 0.2007143199443817]",,0.7587463031085728
