index,question_id,question,correct_answers,majority_answer,category,image_path,predicted_answer,is_correct,rationale,hypothesis,support,entail_prob,informative,vf_questions,vf_answers,visual_fidelity,commonsense_plausibility,generated_choices,alternative_hypotheses,contrastive,alt_entail_probs,Unnamed: 22,contrastiveness_score
82,VizWiz_val_00000639,What is that a picture of?,"['side open mouth', 'face mouth', 'mouth']",mouth,other,images/639.jpg,tooth,0.0,"The image shows a close-up view of a person's mouth, specifically focusing on their teeth and gums. There are multiple teeth visible in the photo, including some with braces or veneers. The mouth appears to be open, revealing the teeth inside. This image could potentially be used for educational purposes or as an example of proper dental care.",That is a picture of a tooth.,False,0.400866657,1,"[""Is the image a close-up view of a person's mouth?"", 'Are the teeth and gums visible in the image?', 'Are there multiple teeth visible in the photo?', 'Are there braces or veneers on some of the teeth in the image?', 'Is the mouth open in the image, revealing the teeth inside?']","['yes', 'yes', 'yes', 'no', 'yes']",0.8,0.513829172,"['tongue', 'teeth', 'lips']","['That is a picture of a tongue.', 'That is a picture of teeth.', 'That is a picture of lips.']",False,"[0.00026764380163513124, 0.9928457140922546, 0.00014596008986700326]",,0.287539766271603
83,VizWiz_val_00000640,What is it?,"['street', 'road way', 'sidewalk street', 'wet street through window', 'roadway', 'parking lot', 'street outside', 'road']",street,other,images/640.jpg,pole,0.0,The pole is green and white.,It is a pole.,False,3.81e-06,1,['Is the pole green and white?'],['yes'],1.0,0.454984933,"['parking garage', 'building entrance', 'bus stop']","['It is a parking garage.', 'It is a building entrance.', 'It is a bus stop.']",False,"[0.0007201349944807589, 0.00806980486959219, 0.010550080798566341]",,0.00019696202197213403
84,VizWiz_val_00000642,what is in this picture?,"['laptop', 'keyboard', 'laptop computer', 'computer']",laptop,other,images/642.jpg,a laptop computer,1.0,"The image shows a laptop computer with its screen open, displaying an image of a cat on it. The laptop is placed on a desk or table, and the cat appears to be sitting on top of a red object.",The picture contains a laptop computer.,True,0.999814451,1,"['Is there a laptop computer with its screen open in the image?', 'Is the laptop displaying an image of a cat on its screen?', 'Is the laptop placed on a desk or table?', 'Is the cat in the image sitting on top of a red object?']","['yes', 'yes', 'no', 'yes']",0.75,0.383668303,"['mouse', 'desk', 'tablet']","['The picture contains a mouse.', 'The picture contains a desk.', 'The picture contains a tablet.']",True,"[0.0013421738985925913, 0.07016435265541077, 0.0007620691321790218]",,0.9325904873605033
85,VizWiz_val_00000644,Do the clouds look like storm clouds? What I'm saying is does it look like it's going to rain here or storm?,"['yes', 'no']",yes,yes/no,images/644.jpg,yes,1.0,"The image shows a cloudy sky with dark clouds, which indicates that it might be raining or about to rain soon.","The clouds look like storm clouds, indicating that it does seem like it's going to rain here or storm.",True,0.989776134,1,['Are there dark clouds in the sky in the image?'],['yes'],1.0,0.534956634,"['clear skies', 'sunny', 'partly cloudy']","[""The clouds look like clear skies, not like it's going to rain or storm."", 'The clouds do not look like storm clouds; it looks sunny.', ""The clouds look partly cloudy, so it doesn't look like it's going to rain or storm here.""]",True,"[8.066122347827331e-08, 2.6939089181610143e-08, 1.3420013601717073e-05]",,0.9999863328397547
86,VizWiz_val_00000660,Do I have all my toes still?,['yes'],yes,yes/no,images/660.jpg,yes,1.0,"The person in the image has their feet up on a table, and they are wearing sandals. They appear to be relaxed or enjoying some leisure time while watching TV. It seems that they are not engaged in any physical activity at the moment, as there is no indication of them playing sports or participating in an athletic event. The image does not provide enough information to determine if the person has a foot injury or if their feet are simply resting on the table for comfort.",I still have all my toes.,True,0.735997558,1,"[""Are the person's feet up on a table?"", 'Is the person wearing sandals?', 'Does the image show the person appearing relaxed or enjoying leisure time?', 'Is there a TV visible in the image?', 'Is there no indication of the person playing sports or participating in an athletic event?']","['yes', 'yes', 'yes', 'no', 'no']",0.6,0.450931102,"['no', 'missing one', ""can't tell""]","['You do not have all your toes still.', 'You are missing one of your toes.', ""I can't tell if you have all your toes still.""]",False,"[0.011443064548075199, 0.014693226665258408, 0.9876876473426819]",,0.4206129364901417
87,VizWiz_val_00000673,Is the TV on right now?,['yes'],yes,yes/no,images/673.jpg,yes,1.0,"The TV is turned on and displaying a video game, which indicates that it is currently in use.",The TV is on right now.,True,0.999608338,1,['Is the TV displaying a video game?'],['no'],0.0,0.453635216,"['no', 'screen off', 'not sure']","['The TV is not on right now.', 'The TV is screen off right now.', ""I'm not sure if the TV is on right now.""]",True,"[2.7656216161631164e-07, 1.8122360643246793e-06, 0.0015862038126215339]",,0.9984136057171124
88,VizWiz_val_00000680,What is this?,"['pill bottle', 'lorazepam', 'medication bottle', 'medicine bottle', 'prescription bottle']",lorazepam,other,images/680.jpg,wunderman,0.0,Wunderman,This is wunderman.,False,0.430626154,0,"[""I'm sorry, but I can't generate questions based on the provided rationale as it lacks sufficient detail about the image.""]",['yes'],1.0,0.254303485,"['vitamin bottle', 'cough syrup', 'supplement container']","['This is a vitamin bottle.', 'This is cough syrup.', 'This is a supplement container.']",True,"[0.03470052406191826, 0.04130730405449867, 0.034423552453517914]",,0.795897157854548
89,VizWiz_val_00000683,Is this a keyboard?,['no'],no,yes/no,images/683.jpg,no,1.0,No,This is not a keyboard.,True,0.989852369,0,"[""I'm sorry, but there are no details in the rationale to generate questions from.""]",['yes'],1.0,0.678411901,"['mouse', 'monitor', 'printer']","['This is a mouse.', 'This is a monitor, not a keyboard.', 'This is a printer.']",True,"[0.003664220217615366, 0.854763388633728, 0.027532940730452538]",,0.5276924789218189
90,VizWiz_val_00000686,What is in this bottle?,"['bacon bits', 'hormel bacon bits', 'bacon']",bacon bits,other,images/686.jpg,spices,0.0,"The person holding the bottle of spices is likely using it to season their food, adding flavor and aroma to various dishes. Spices are commonly used in cooking as they can enhance the taste of ingredients and create unique flavor combinations. The hand holding the bottle suggests that the person might be preparing a meal or experimenting with different spice blends for their culinary creations.",The bottle contains spices.,True,0.999181211,1,"['Is the person holding a bottle?', 'Is the bottle being held in a way that suggests it is being used to season food?']","['yes', 'no']",0.5,0.566318512,"['croutons', 'salad dressing', 'parmesan cheese']","['The bottle contains croutons.', 'The bottle contains salad dressing.', 'The bottle contains parmesan cheese.']",True,"[3.208646603525267e-06, 5.771920314145973e-06, 3.4360640711383894e-05]",,0.999956625157445
91,VizWiz_val_00000687,What's this?,"['room', 'half computer screen', 'monitor', 'laptop', 'computer screen', 'computer monitor', 'tv']",laptop,other,images/687.jpg,keyboard,0.0,Keyboard,This is a keyboard.,False,0.009513279,0,['Is the object in the image a keyboard?'],['yes'],1.0,0.478076965,"['desk', 'keyboard', 'window']","['This is a desk.', 'This is a window.']",False,"[0.00037446102942340076, 0.03373245522379875]",,0.2180934529241308
92,VizWiz_val_00000688,It monitor light on the laptop?,"['yes', 'no']",yes,yes/no,images/688.jpg,no,1.0,"The laptop screen is turned off, and there are no lights visible on it.",The laptop does not monitor light.,False,0.130064279,1,"['Is the laptop screen turned off?', 'Are there no lights visible on the laptop screen?']","['no', 'yes']",0.5,0.478896409,"['keyboard', 'screen', 'charger']","[""The laptop's monitor light is on the keyboard."", 'The monitor light on the laptop is the screen.', 'The monitor light on the laptop indicates the charger.']",False,"[0.0711381733417511, 0.04745897650718689, 0.06190432980656624]",,0.4187978725119987
93,VizWiz_val_00000695,What is the letter on the wall?,['t'],t,other,images/695.jpg,t,1.0,"The letter T is hanging on the wall, and it's located above a desk with a computer monitor, keyboard, and mouse.",The letter on the wall is t.,False,0.351311088,1,"['Is there a letter T hanging on the wall?', 'Is the letter T located above a desk?', 'Is there a computer monitor on the desk below the letter T?', 'Is there a keyboard on the desk below the letter T?', 'Is there a mouse on the desk below the letter T?']","['yes', 'yes', 'no', 'no', 'no']",0.4,0.43114087,"['r', 'x', 'l']","['The letter on the wall is r.', 'The letter on the wall is x.', 'The letter on the wall is l.']",True,"[0.0892956480383873, 0.031873919069767, 0.10061320662498474]",,0.6130079406845713
94,VizWiz_val_00000699,What is this?,"['dirty plate on computer desk', 'plate', 'empty plate']",plate,other,images/699.jpg,plate,1.0,"The plate on the desk is a blue and white china plate with a picture of a flower on it. It has food crumbs on it, indicating that someone was eating from it recently.",This is a plate.,True,0.733738124,1,"['Is there a blue and white china plate on the desk?', 'Does the plate have a picture of a flower on it?', 'Are there food crumbs on the plate?']","['yes', 'yes', 'yes']",1.0,0.528969288,"['coffee mug', 'keyboard', 'book']","['This is a coffee mug.', 'This is a keyboard.', 'This is a book.']",True,"[0.010939293541014194, 6.988506129346206e-07, 4.1622335800184374e-08]",,0.9853090440531521
95,VizWiz_val_00000701,What is it?,"['laptop', 'macbook pro', 'search page', 'search results on screen laptop computer', 'laptop screen showing google results', 'macbook air', 'search results about google goggles apps', 'macbook air laptop keyboard screen', 'keyboard']",laptop,other,images/701.jpg,google,0.0,Google,It is Google.,False,0.146575212,0,"[""I'm sorry, but there are no explicit details in the rationale to generate specific yes/no questions about the image.""]",['no'],0.0,0.495870888,"['tablet', 'smartphone', 'desktop computer']","['It is a tablet.', 'It is a smartphone.', 'It is a desktop computer.']",False,"[0.006180981174111366, 0.037467509508132935, 0.13563229143619537]",,0.4498159145316319
96,VizWiz_val_00000708,What is this?,"['coupons', 'pens ads some sort food packaging', 'food flyer', 'newspaper', 'produce tray pen ad papers unknown object', 'kitchen countertop', 'sharpie newspaper ads seran wrapped styrofoam', 'pens ads plastic container', 'sales ads', 'countertop grocery package newspaper fliers writing utensils']",coupons,other,images/708.jpg,blue box,0.0,"The blue box on the counter contains a product that can be used for various purposes, such as cleaning or organizing. It is placed next to other items like scissors and a magazine, which suggests it might have been recently purchased or used. The presence of these objects indicates that this space could be utilized for both work and leisure activities.",This is a blue box.,False,0.155590996,1,"['Is there a blue box on the counter?', 'Is the blue box placed next to scissors?', 'Is the blue box placed next to a magazine?']","['yes', 'no', 'yes']",0.666666667,0.464213222,"['grocery list', 'recipe book', 'kitchen utensils']","['This is a grocery list.', 'This is a recipe book.', 'This is kitchen utensils.']",True,"[4.99082962051034e-05, 5.012808833271265e-05, 9.64314240263775e-05]",,0.9987388727965582
97,VizWiz_val_00000713,What is this?,"['square head man drawing', 'cork bulletin board paper', 'bulletin board', 'kids drawing on clipboard', 'board', 'coloring note', 'drawing on board', 'picture person red square face on bulletin board', 'childs drawing']",bulletin board,other,images/713.jpg,cork board,0.5,"The image shows a corkboard with a sign posted on it, which says ""I'm not a robot"". This could be an indication that the person who posted the sign wants to make sure others understand that they are human and not a machine or robot. The corkboard is mounted on a wall in a room, possibly for easy accessibility and visibility.",This is a cork board.,False,0.000401139,1,"['Is there a corkboard in the image?', 'Is there a sign posted on the corkboard?', 'Does the sign on the corkboard say ""I\'m not a robot""?', 'Is the corkboard mounted on a wall?', 'Is the corkboard located in a room?']","['yes', 'yes', 'no', 'yes', 'yes']",0.8,0.616392374,"['whiteboard', 'classroom poster', 'art project']","['This is a whiteboard.', 'This is a classroom poster.', 'This is an art project.']",False,"[2.2869683107273886e-06, 0.15065254271030426, 7.543321407865733e-05]",,0.0026542399195424444
98,VizWiz_val_00000718,What did i just read on my pc?,"['vizwiz', 'offer for computer application', 'vizwiz article', 'app description', 'viz wiz']",vizwiz,other,images/718.jpg,viawiz,0.0,"ViaWiz is a web application that allows users to create and share interactive visual stories, similar to those found in the popular book series ""The Mind's Eye"". It provides an easy-to-use interface for creating and editing images, videos, and other multimedia content. The app also includes features such as image recognition, allowing users to quickly identify objects within their photos or videos, and a built-in messaging system that enables communication between users. Additionally, ViaWiz offers the ability to share content on various platforms, including social media and email, making it an ideal tool for creative expression and collaboration.",You just read viawiz on your PC.,True,0.572483778,1,"['Is the application mentioned in the image called ViaWiz?', 'Does the application allow users to create and share interactive visual stories?', 'Is there an interface in the application for creating and editing images and videos?', 'Does the application include features such as image recognition?', 'Is there a built-in messaging system in the application for communication between users?', 'Does the application offer the ability to share content on various platforms, including social media and email?']","['no', 'no', 'no', 'yes', 'no', 'yes']",0.333333333,0.572039962,"['news article', 'software update', 'email notification']","['You just read a news article on your PC.', 'You just read a software update on your PC.', 'You just read an email notification on your PC.']",False,"[0.500244140625, 0.22695492208003998, 0.3805287182331085]",,0.3407212472468618
99,VizWiz_val_00000725,What is this?,"['belly', 'stomach', 'abdomen', 'that stomach', 'back', 'abs']",stomach,other,images/725.jpg,hanes,0.0,Hanes,This is hanes.,False,0.422981262,0,"[""I'm sorry, but there are no explicit details in the rationale to generate specific yes/no questions about the image.""]",['no'],0.0,0.471401423,"['chest', 'ribs', 'torso']","['This is a chest.', 'This is ribs.', 'This is a torso.']",True,"[0.0020308545790612698, 0.005503910593688488, 0.05271640419960022]",,0.8753163789085091
100,VizWiz_val_00000726,What is that?,"['laptop', 'open laptop', 'computer']",laptop,other,images/726.jpg,laptop,1.0,The laptop is a black and silver color with a keyboard on it.,That is a laptop.,False,0.238461509,1,"['Is the object black and silver in color?', 'Does the object have a keyboard on it?']","['yes', 'yes']",1.0,0.542474508,"['tablet', 'book', 'keyboard']","['That is a tablet.', 'That is a book.', 'That is a keyboard.']",True,"[0.006097562611103058, 1.6475522102155082e-07, 0.03861093148589134]",,0.8421138102529623
101,VizWiz_val_00000730,"What, what is this?","['system restore disk check on desktop', 'computer keyboard', 'computer', 'computer screen keyboard', 'keyboard monitor', 'computer system menu', 'desktop monitor keyboard']",computer,other,images/730.jpg,computer,1.0,"The image shows a desktop computer with a monitor and keyboard on top of it. The monitor displays a message that says ""Firmware found to be corrupt"". This indicates that the computer's firmware may have been damaged or corrupted, which could cause various issues such as software problems or hardware malfunctions. It is important for users to address this issue by either repairing the firmware or replacing it with a new one if necessary.",This is a computer.,True,0.99907279,1,"['Is there a desktop computer in the image?', 'Is there a monitor on top of the desktop computer?', 'Is there a keyboard on top of the desktop computer?', 'Does the monitor display a message that says ""Firmware found to be corrupt""?']","['yes', 'no', 'yes', 'no']",0.5,0.47146377,"['printer', 'mouse pad', 'desk lamp']","['This is a printer.', 'This is a mouse pad.', 'This is a desk lamp.']",True,"[7.958906280691735e-06, 0.011488724499940872, 4.391050879348768e-06]",,0.9886192639038023
102,VizWiz_val_00000740,What is the computer screen showing?,"['error message', 'text', 'advanced boot options', 'script', 'startup screen', 'advanced boot options screen', 'advanced boot options shows middle screen not left right', 'code']",advanced boot options,other,images/740.jpg,windows vista,0.0,"The computer screen shows a black and white screen with text on it, which says ""Microsoft Windows Vista"".",The computer screen is showing Windows Vista.,False,0.12495856,1,"['Is the computer screen displaying a black and white screen?', 'Does the text on the computer screen say ""Microsoft Windows Vista""?']","['yes', 'yes']",1.0,0.492147446,"['desktop wallpaper', 'login screen', 'system update']","['The computer screen is showing desktop wallpaper.', 'The computer screen is showing the login screen.', 'The computer screen is showing a system update.']",False,"[0.016637057065963745, 0.9759750366210938, 0.7138307690620422]",,0.0682311144065979
103,VizWiz_val_00000747,What is it?,"['laptop', 'computer', 'lap top', 'web page']",laptop,other,images/747.jpg,unanswerable,0.0,"I'm sorry, but I cannot provide an accurate response to this question as there isn't enough information provided in the image description.",It is unanswerable.,True,0.822260499,1,['Is there a lack of information in the image description?'],['yes'],1.0,0.321026802,"['keyboard', 'tablet', 'monitor']","['It is a keyboard.', 'It is a tablet.', 'It is a monitor.']",True,"[0.22884513437747955, 0.16817279160022736, 0.3042483627796173]",,0.5397085929879785
104,VizWiz_val_00000750,What is this?,"['tall buildings', 'buildings', 'city landscape', 'downtown city', 'city buildings', 'skyscrapers', 'city']",buildings,other,images/750.jpg,car,0.0,"The image shows a city street with tall buildings in the background, including a large bank building. There are several people walking around and enjoying the outdoor area of the city. A man is standing near a trash can, while others are scattered throughout the scene. In addition to pedestrians, there are cars parked along the street, with one car in particular being prominently visible on the right side of the image. The overall atmosphere suggests a bustling urban environment where people and vehicles coexist.",This is a car.,True,0.770637453,1,"['Are there tall buildings in the background of the image?', 'Is there a large bank building visible in the image?', 'Are there several people walking around in the image?', 'Is there a man standing near a trash can in the image?', 'Are there cars parked along the street in the image?', 'Is there a car prominently visible on the right side of the image?']","['yes', 'yes', 'yes', 'no', 'yes', 'yes']",0.833333333,0.382969648,"['construction site', 'office windows', 'urban park']","['This is a construction site.', 'This is office windows.', 'This is an urban park.']",True,"[7.156663883733927e-08, 0.07104144245386124, 0.005760929547250271]",,0.9093712204501925
105,VizWiz_val_00000751,What does this CAPTCHA say?,"['ionsuo', 'practical yonsuo', 'practical lonsuo', 'practical ionsuo', 'practical 1onsuo', 'practical lonsup']",ionsuo,other,images/751.jpg,practical,0.5,"The word ""practical"" appears on a computer screen, and it is written in a way that makes it difficult to read.",The CAPTCHA says practical.,False,0.202837676,1,"['Is the word ""practical"" visible on the computer screen?', 'Is the word written in a way that makes it difficult to read?']","['yes', 'yes']",1.0,0.501669705,"['practical tonsuo', 'practical jonsuo', 'practical ionsup']","['The CAPTCHA says practical tonsuo.', 'The CAPTCHA says practical jonsuo.', 'The CAPTCHA says practical ionsup.']",False,"[0.18787656724452972, 0.08969351649284363, 0.0726696029305458]",,0.3667437680355552
106,VizWiz_val_00000752,Could you please tell me if this is a good picture of the tv stand?,"['yes', 'tv', 'no', 'alright but needs to be centered focused']",yes,yes/no,images/752.jpg,yes,1.0,Yes,This is a good picture of the TV stand.,False,0.154822737,0,"['Therefore, I cannot generate any questions based on the rationale.']",['yes'],1.0,0.494724572,"['blurry', 'bookshelf', 'not sure']","[""Could you please tell me if this is a good picture of the TV stand? It's blurry."", 'Could you please tell me if this is a good picture of the bookshelf?', ""Could you please tell me if this is a good picture of the TV stand? I'm not sure.""]",False,"[0.25091278553009033, 0.3086068332195282, 0.44987598061561584]",,0.13298427980731406
107,VizWiz_val_00000756,What room number is that?,"['1503c', 'door sign']",1503c,other,images/756.jpg,1503c,1.0,"The room number on the sign is 1503c, which indicates a conference room or meeting space.",The room number is 1503c.,False,0.109324843,1,['Is the room number on the sign 1503c?'],['yes'],1.0,0.495509714,"['1205', 'exit sign', 'hallway']","['The room number is 1205.', 'The room number is exit sign.', 'The room number is hallway.']",True,"[0.0063635739497840405, 0.00012047764903400093, 6.693887553410605e-05]",,0.9434654295211422
108,VizWiz_val_00000758,What three letter do I type to win the prize?,"['mvg', 'search engine']",mvg,other,images/758.jpg,sweepstakes,0.0,"The correct answer is ""sweepstakes.""","To win the prize, I type the three letters ""swe"".",False,0.024203017,1,"[""I'm sorry, but I cannot generate questions based on the provided rationale as it does not contain any explicit details about an image.""]",['yes'],1.0,0.407282501,"['abc', 'xyz', 'win']","['You type ""abc"" to win the prize.', 'You type ""xyz"" to win the prize.', 'You type ""win"" to win the prize.']",False,"[0.003050025086849928, 0.01357458159327507, 0.009584859944880009]",,0.4800996749145504
109,VizWiz_val_00000761,Does this picture show an open fire?,['no'],no,yes/no,images/761.jpg,no,1.0,"The image does not depict a fireplace, but rather a Christmas tree with lights and ornaments on it.",The picture does not show an open fire.,True,0.998959661,1,"['Is there a Christmas tree in the image?', 'Are there lights on the Christmas tree?', 'Are there ornaments on the Christmas tree?']","['yes', 'yes', 'yes']",1.0,0.490039617,"['Yes', 'campfire', 'fireplace']","['The picture shows an open fire.', 'The picture shows a campfire.', 'The picture shows a fireplace.']",True,"[0.00016438252350781113, 1.255420443158073e-07, 4.432463174453005e-05]",,0.9997909935124917
110,VizWiz_val_00000768,what is this cup?,"['saint louis bread co', 'saint louis', 'coffee cup', 'coffee', 'sant louis bread co']",saint louis bread co,other,images/768.jpg,saint louis bread co,1.0,"The person holding the coffee cup is likely a customer at Saint Louis Bread Company, which is a bakery and cafe chain known for its freshly-baked goods and beverages. They are showcasing their coffee cup with the company logo on it, possibly to share their satisfaction or appreciation of the product. The presence of multiple cell phones in the background suggests that this scene might have taken place at a location where people gather, such as an office, cafe, or public space.",This cup is from Saint Louis Bread Co.,True,0.999936581,1,"['Is the person holding a coffee cup with the Saint Louis Bread Company logo on it?', 'Are there multiple cell phones visible in the background?']","['yes', 'yes']",1.0,0.396950185,"['starbucks', 'tea cup', 'water bottle']","['This cup is Starbucks.', 'This is a tea cup.', 'This cup is a water bottle.']",True,"[1.6030271581257693e-05, 2.6451677967997966e-06, 4.775066031470487e-07]",,0.9999808462061559
111,VizWiz_val_00000769,What's in that bottle?,['water'],water,other,images/769.jpg,econatura,0.0,Econatura,The bottle contains econatura.,False,0.237045676,0,"[""I'm sorry, but I can't generate questions based on the provided rationale as it doesn't contain any explicit visual details to verify.""]",['yes'],1.0,0.222697288,"['juice', 'soda', 'vinegar']","['The bottle contains juice.', 'The bottle contains soda.', 'The bottle contains vinegar.']",False,"[0.5987815260887146, 0.46198755502700806, 0.2440025359392166]",,0.1537443360298031
112,VizWiz_val_00000771,What is on the screen?,"['home page', 'field grass screensaver', 'window icons', 'desktop', 'desktop screen', 'windows menu', 'windows desktop', 'icons']",desktop,other,images/771.jpg,windows,0.5,The image shows a laptop computer with an open window screen displaying Windows operating system.,There are windows on the screen.,True,0.953285873,1,"['Is there a laptop computer in the image?', 'Is there an open window screen on the laptop?', 'Is the Windows operating system displayed on the laptop screen?']","['yes', 'no', 'yes']",0.666666667,0.520194411,"['taskbar', 'open folder', 'search bar']","['The taskbar is on the screen.', 'The screen shows an open folder.', 'The search bar is on the screen.']",False,"[0.7686463594436646, 0.004327818751335144, 0.1949802190065384]",,0.49618253780408234
113,VizWiz_val_00000772,What title is this?,"['every now then', 'every no then']",every now then,other,images/772.jpg,easy new ways to make money and get paid,0.0,"The person holding the DVD case has a white shirt on, which suggests that they are likely wearing casual or comfortable clothing. They have placed their hand on top of the DVD case, possibly indicating that they are about to watch it or have just finished watching it. The DVD case is open and features a label with the title ""New Ways to Make Money and Get Paid."" This suggests that the person might be interested in learning new ways to earn money or find additional income sources.","The title is ""easy new ways to make money and get paid.""",False,0.270480245,1,"['Is the person holding a DVD case?', 'Is the person wearing a white shirt?', 'Is the DVD case open?', 'Does the DVD case have a label with the title ""New Ways to Make Money and Get Paid""?']","['yes', 'no', 'no', 'no']",0.25,0.449573696,"['every now and then', 'every now and again', 'every now and then']","['The title is ""every now and then.""', 'The title is ""every now and again.""', 'The title is ""every now and then.""']",True,"[1.5206840544124134e-05, 1.6426443835371174e-05, 1.5206840544124134e-05]",,0.9998268560617434
114,VizWiz_val_00000773,What kind of computer is this?,['dell'],dell,other,images/773.jpg,dell,1.0,"The image shows a Dell computer monitor sitting on top of a desk, displaying a webpage with text and images.",This is a Dell computer.,False,0.032961246,1,"['Is there a Dell computer monitor on top of the desk?', 'Is the computer monitor displaying a webpage with text and images?']","['yes', 'yes']",1.0,0.529441297,"['hp', 'lenovo', 'acer']","['This is an hp computer.', 'This is a Lenovo computer.', 'This is an Acer computer.']",False,"[0.14033624529838562, 0.03796369582414627, 0.09367799758911133]",,0.10809121179742391
115,VizWiz_val_00000779,What's this?,"['laptop', 'macbook', 'keyboard', 'laptop computer', 'keyboard laptop computer', 'mac app store', 'lap top']",laptop,other,images/779.jpg,blind memory,0.0,"Blind Memory is a game that helps improve memory and concentration skills. It features various levels of difficulty, with each level presenting new challenges to the player. The game can be played on a laptop or computer, as seen in the image where the screen displays the game's main menu.",This is blind memory.,False,0.494629115,1,"['Is the game being played on a laptop or computer?', ""Does the screen display the game's main menu?""]","['no', 'no']",0.0,0.546063781,"['mouse pad', 'tablet', 'desktop monitor']","['This is a mouse pad.', 'This is a tablet.', 'This is a desktop monitor.']",True,"[0.0027954769320786, 3.3667395200609462e-06, 0.019766375422477722]",,0.9563699414194051
116,VizWiz_val_00000781,What is the price of the french fries?,"['small 1.29 large 1.99', '1.29 1.99', '$1.29 $1.99', 'small $1.29 large $1.99', 'small 1.29 lg 1.99']",1.29 1.99,other,images/781.jpg,$3.99 ,0.0,The price of the french fries is $3.99.,The price of the french fries is $3.99.,True,0.999405861,0,['Is the price of the french fries shown as $3.99 in the image?'],['no'],0.0,0.477467477,"['2.99 3.49', 'medium 1.79 large 2.49', 'small 1.49 large 2.19']","['The price of the french fries is 2.99 3.49.', 'The price of the french fries is medium 1.79 and large 2.49.', 'The price of the french fries is small 1.49 and large 2.19.']",True,"[0.28616926074028015, 0.04919356107711792, 0.04223068058490753]",,0.7257852745339378
117,VizWiz_val_00000786,what's this?,"['start screen on computer', 'home screen', 'tablet home screen', 'computer screen', 'app screen', 'desktop', 'ipad pulled up to main menu applications', 'desktop screen computer']",computer screen,other,images/786.jpg,unanswerable,0.0,"The image shows a close-up of an iPad screen with various apps displayed on it. There are multiple icons, including a camera icon and a clock icon, as well as other app icons such as a weather app and a social media app. The display is set to night mode, which creates a darker background for the icons.",This is unanswerable.,False,0.302082181,1,"['Is the image a close-up of an iPad screen?', 'Are there multiple app icons displayed on the screen?', 'Is there a camera icon visible on the screen?', 'Is there a clock icon visible on the screen?', 'Is there a weather app icon visible on the screen?', 'Is there a social media app icon visible on the screen?', 'Is the display set to night mode with a darker background?']","['yes', 'yes', 'no', 'no', 'no', 'yes', 'no']",0.428571429,0.77341342,"['web browser', 'video call screen', 'email inbox']","['This is a web browser.', 'This is a video call screen.', 'This is an email inbox.']",True,"[2.616905248942203e-06, 9.497683095105458e-06, 2.799315780066536e-06]",,0.9999506320836059
118,VizWiz_val_00000792,What does the text over the OK button say on this screen?,['octavarium test guitar saved'],octavarium test guitar saved,other,images/792.jpg,octavarium,0.5,"The text above the OK button says ""octavarium.""",The text over the OK button on this screen says octavarium.,False,0.069668233,0,"['Does the text above the OK button say ""octavarium""?']",['yes'],1.0,0.445693225,"['octavarium test mode', 'guitar settings saved', 'test guitar mode']","['The text over the OK button on this screen says ""octavarium test mode.""', 'The text over the OK button on this screen says ""guitar settings saved.""', 'The text over the OK button on this screen says ""test guitar mode.""']",True,"[0.014097519218921661, 0.017045317217707634, 0.008356141857802868]",,0.6381791031750326
119,VizWiz_val_00000797,What is the computer screen showing?,"['progress bar', 'progress bar working', 'computer connecting to internet', 'aline', 'loading bar', 'loading', 'microsoft corporation logo', 'microsoft corporation graphic to show that working thinking loading', 'microsoft loading screen']",microsoft corporation logo,other,images/797.jpg,microsoft corporation,0.5,"The image shows a computer screen displaying the Microsoft Corporation logo, indicating that it's likely running a Microsoft product or application.",The computer screen is showing Microsoft Corporation.,True,0.711230397,1,['Is the computer screen displaying the Microsoft Corporation logo?'],['yes'],1.0,0.4867194,"['desktop wallpaper', 'error message', 'system update']","['The computer screen is showing desktop wallpaper.', 'The computer screen is showing an error message.', 'The computer screen is showing a system update.']",True,"[0.0015457439003512263, 0.00076299934880808, 0.008388573303818703]",,0.9851822885419774
120,VizWiz_val_00000799,What is this screen?,"['windows update install', 'login screen mostly blue green background', 'windows 7 computer screen', 'computer screen', 'update progress for windows 8', 'logon', 'please do not power off installing updates', 'please do not power off unplug installing update 8', 'windows 7 installing', 'laptop']",windows update install,other,images/799.jpg,windows,0.5,"The dog is laying on a bed, and there is a laptop computer with a blue screen in front of it.",This screen is windows.,True,0.75779438,1,"['Is there a dog laying on a bed in the image?', 'Is there a laptop computer with a blue screen in front of the dog?']","['yes', 'yes']",1.0,0.42847386,"['desktop wallpaper', 'system error', 'screensaver']","['This screen is desktop wallpaper.', 'This screen is a system error.', 'This screen is a screensaver.']",False,"[0.47779780626296997, 0.15856486558914185, 0.5748721361160278]",,0.38485685465230474
121,VizWiz_val_00000802,Does it have any writing on it?,"['yes', 'no']",yes,yes/no,images/802.jpg,no,1.0,"The image shows a black cell phone with a battery in its back. There are no writings or markings visible on the cell phone, making it appear clean and unused.",It does not have any writing on it.,True,0.9968009,1,"['Is the cell phone in the image black?', 'Is there a battery visible in the back of the cell phone?', 'Are there no writings or markings visible on the cell phone?']","['yes', 'no', 'no']",0.333333333,0.409733325,"['blue text', 'a logo', 'a pattern']","['It has blue text writing on it.', 'It has a logo on it.', 'It has a pattern on it.']",True,"[0.0019082787912338972, 0.005622765980660915, 0.010956475511193275]",,0.9817908685711856
